election_id,prefecture,district_no,order_in_district,elected,result_mark,name_display,name_kanji,name_kana,age,gender,party_raw,party,party_is_certified,status,occupation,votes,dual_candidacy,sekihai_rate,sekihai_excluded,source_page
r03-10-31,北海道,9,2,false,落,ほりい学,堀井学,まなぶ,49,,自由民主党,自由民主党,true,前,自由民主党北海道第九選挙区支部長,106842,true,94.123,false,107
r03-10-31,北海道,10,1,false,落,神谷ひろし,神谷裕,かみや,53,,立憲民主党,立憲民主党,true,前,政党役員,82718,true,85.414,false,107
r03-10-31,北海道,10,2,true,当,いなつ久,稲津久,ひさし,63,,公明党,公明党,true,前,政党役員,96843,false,,false,107
r03-10-31,北海道,11,1,true,当,石川かおり,石川香織,いしかわ,37,,立憲民主党,立憲民主党,true,前,政党役員,91538,true,100.000,false,107
r03-10-31,北海道,11,2,false,落,中川ゆうこ,中川郁子,なかがわ,62,,自由民主党,自由民主党,true,元,自由民主党北海道第十一選挙区支部長,85336,true,93.224,false,107
r03-10-31,北海道,12,1,false,落,かわはらだ英世,川原田英世,えいせい,38,,立憲民主党,立憲民主党,true,新,会社役員,55321,true,56.661,false,107
r03-10-31,北海道,12,2,true,当,武部あらた,武部新,たけべ,51,,自由民主党,自由民主党,true,前,選挙区支部長,97634,true,100.000,false,107
r03-10-31,北海道,12,3,false,落,菅原まこと,菅原誠,すがわら,48,,日本共産党,日本共産党,true,新,党北見地区委員長,14140,false,,false,107
r03-10-31,青森県,1,1,true,当,江渡あきのり,江渡聡徳,えと,66,,自由民主党,自由民主党,true,前,選挙区支部長,91011,true,100.000,false,107
r03-10-31,青森県,1,2,false,落,ますた世喜男,升田世喜男,せきお,64,,立憲民主党,立憲民主党,true,元,会社役員,64870,true,71.277,false,107
r03-10-31,青森県,1,3,false,落,さいとうみお,赤平美緒,,41,,日本共産党,日本共産党,true,新,政党役員,17783,false,,false,107
r03-10-31,青森県,2,1,true,当,神田潤一,,かんだじゅんいち,51,,自由民主党,自由民主党,true,新,選挙区支部長,126137,true,100.000,false,107
r03-10-31,青森県,2,2,false,落,高畑紀子,,たかはたのりこ,58,,立憲民主党,立憲民主党,true,新,会社役員,65909,true,52.251,false,107
r03-10-31,青森県,2,3,false,落,田端みゆき,田端深雪,たばた,64,,日本共産党,日本共産党,true,新,政党役員,12966,false,,false,107
r03-10-31,青森県,3,1,false,落,山内たかし,山内崇,やまうち,66,,立憲民主党,立憲民主党,true,新,政党役員,63796,true,53.959,false,107
r03-10-31,青森県,3,2,true,当,木村次郎,,きむらじろう,53,,自由民主党,自由民主党,true,前,選挙区支部長,118230,true,100.000,false,107
r03-10-31,岩手県,1,1,false,落,吉田恭子,,よしだきょうこ,40,,日本共産党,日本共産党,true,新,政党役員,20300,false,,false,107
r03-10-31,岩手県,1,2,true,当,しなたけし,階猛,,55,,立憲民主党,立憲民主党,true,前,弁護士,87017,true,100.000,false,107
r03-10-31,岩手県,1,3,false,落,高橋ひなこ,横田比奈子,たかはし,63,,自由民主党,自由民主党,true,前,選挙区支部長,62666,true,72.015,false,107
r03-10-31,岩手県,2,1,false,落,大林まさひで,大林正英,おおばやし,57,,立憲民主党,立憲民主党,true,新,政党役員,66689,true,44.707,false,107
r03-10-31,岩手県,2,2,false,落,荒川順子,,あらかわじゅんこ,68,,ＮＨＫと裁判してる党弁護士法７２条違反で,ＮＨＫと裁判してる党弁護士法７２条違反で,true,新,専業主婦,3548,false,,false,107
r03-10-31,岩手県,2,3,true,当,すずき俊一,鈴木俊一,しゅんいち,68,,自由民主党,自由民主党,true,前,財務大臣,149168,true,100.000,false,107
r03-10-31,岩手県,3,1,true,当,藤原たかし,藤原崇,ふじわら,38,,自由民主党,自由民主党,true,前,選挙区支部長,118734,true,100.000,false,108
r03-10-31,岩手県,3,2,false,落,小沢一郎,,おざわいちろう,79,,立憲民主党,立憲民主党,true,前,政党役員,109362,true,92.106,false,108
r03-10-31,宮城県,1,1,false,落,岡本あき子,山下章子,おかもとこ,57,,立憲民主党,立憲民主党,true,前,政党役員,96649,true,94.787,false,108
r03-10-31,宮城県,1,2,false,落,春藤さやか,春藤沙弥香,しゅんどう,40,,日本維新の会,日本維新の会,true,新,政党役員,23033,true,,true,108
r03-10-31,宮城県,1,3,true,当,土井とおる,土井亨,どい,63,,自由民主党,自由民主党,true,前,自由民主党宮城県第一選挙区支部長,101964,true,100.000,false,108
r03-10-31,宮城県,1,4,false,落,大草よしえ,遠藤芳江,おおくさ,39,,（無所属）,無所属,false,新,ＮＰＯ法人理事,13174,false,,false,108
r03-10-31,宮城県,2,1,true,当,鎌田さゆり,,かまた,56,,立憲民主党,立憲民主党,true,元,政党役員,116320,true,100.000,false,108
r03-10-31,宮城県,2,2,false,落,秋葉けんや,秋葉賢也,あきば,59,,自由民主党,自由民主党,true,前,自由民主党宮城県第二選挙区支部長,115749,true,99.509,false,108
r03-10-31,宮城県,2,3,false,落,林マリアゆき,林幸子,はやし,47,,ＮＨＫと裁判してる党弁護士法７２条違反で,ＮＨＫと裁判してる党弁護士法７２条違反で,true,新,無職,5521,true,,true,108
r03-10-31,宮城県,3,1,false,落,大野そのこ,大野園子,おおの,33,,立憲民主党,立憲民主党,true,新,政党役員,60237,true,62.609,false,108
r03-10-31,宮城県,3,2,true,当,西村あきひろ,西村明宏,にしむら,61,,自由民主党,自由民主党,true,前,自由民主党宮城県第三選挙区支部長,96210,true,100.000,false,108
r03-10-31,宮城県,3,3,false,落,浅田こうじ,淺田晃司,あさだ,74,,（無所属）,無所属,false,新,農業・自営業,5890,false,,false,108
r03-10-31,宮城県,4,1,true,当,いとう信太郎,伊藤信太郎,しんたろう,68,,自由民主党,自由民主党,true,前,選挙区支部長,74721,true,100.000,false,108
r03-10-31,宮城県,4,2,false,落,ふなやま由美,相澤由美,ゆみ,53,,日本共産党,日本共産党,true,新,党准中央委員,30047,true,40.212,false,108
r03-10-31,宮城県,4,3,false,落,早坂あつし,早坂敦,はやさか,50,,日本維新の会,日本維新の会,true,新,政党役員,27451,true,36.737,false,108
r03-10-31,宮城県,5,1,true,当,安住淳,,あずみじゅん,59,,立憲民主党,立憲民主党,true,前,政党役員,81033,true,100.000,false,108
r03-10-31,宮城県,5,2,false,落,もりした千里,森千里,ちさと,40,,自由民主党,自由民主党,true,新,自由民主党宮城県第五区支部長,61410,true,75.783,false,108
r03-10-31,宮城県,6,1,true,当,小野寺五典,,おのでらいつのり,61,,自由民主党,自由民主党,true,前,東北福祉大学客員教授,119555,true,100.000,false,108
r03-10-31,宮城県,6,2,false,落,内藤たかじ,内藤隆司,ないとう,63,,日本共産党,日本共産党,true,新,政党役員,24072,false,,false,108
r03-10-31,秋田県,1,1,true,当,とがし博之,冨樫博之,ひろゆき,66,,自由民主党,自由民主党,true,前,選挙区支部長,77960,true,100.000,false,108
r03-10-31,秋田県,1,2,false,落,てらたまなぶ,寺田学,,45,,立憲民主党,立憲民主党,true,前,政党役員,72366,true,92.824,false,108
r03-10-31,秋田県,2,1,false,落,かねだ勝年,金田勝年,かつとし,72,,自由民主党,自由民主党,true,前,選挙区支部長,73945,true,90.347,false,108
r03-10-31,秋田県,2,2,true,当,緑川たかし,緑川貴士,みどりかわ,36,,立憲民主党,立憲民主党,true,前,政党役員,81845,true,100.000,false,108
r03-10-31,秋田県,3,1,false,落,杉山あきら,杉山彰,すぎやま,55,,日本共産党,日本共産党,true,新,農業,38118,false,,false,109
r03-10-31,秋田県,3,2,true,当,みのり川信英,御法川信英,かわのぶひで,57,,自由民主党,自由民主党,true,前,自由民主党秋田県第３区支部長,134734,true,100.000,false,109
r03-10-31,山形県,1,1,false,落,原田まさひろ,原田和広,はらだ,48,,立憲民主党,立憲民主党,true,新,政党役員,73872,true,66.738,false,109
r03-10-31,山形県,1,2,true,当,えんどう利明,遠藤利明,としあき,71,,自由民主党,自由民主党,true,前,団体役員,110688,true,100.000,false,109
r03-10-31,山形県,2,1,true,当,すずきのりかず,鈴木憲和,,39,,自由民主党,自由民主党,true,前,選挙区支部長,125992,true,100.000,false,109
r03-10-31,山形県,2,2,false,落,加藤けんいち,加藤健一,かとう,40,,国民民主党,国民民主党,true,新,会社役員,77742,true,61.703,false,109
r03-10-31,山形県,3,1,false,落,梅木たけし,梅木威,うめき,62,,日本共産党,日本共産党,true,新,日本共産党鶴岡地区委員会常任委員,12100,false,,false,109
r03-10-31,山形県,3,2,false,落,あべひとみ,阿部ひとみ,,60,,（無所属）,無所属,false,新,無職,66320,false,,false,109
r03-10-31,山形県,3,3,true,当,かとう鮎子,角田鮎子,あゆこ,42,,自由民主党,自由民主党,true,前,選挙区支部長,108558,true,100.000,false,109
r03-10-31,福島県,1,1,true,当,かねこ恵美,金子恵美,えみ,56,,立憲民主党,立憲民主党,true,前,政党役員,123620,true,100.000,false,109
r03-10-31,福島県,1,2,false,落,亀岡よしたみ,亀岡偉民,かめおか,66,,自由民主党,自由民主党,true,前,選挙区支部長,118074,true,95.513,false,109
r03-10-31,福島県,2,1,false,落,馬場ゆうき,馬場雄基,ばば,29,,立憲民主党,立憲民主党,true,新,政党役員,85501,true,83.303,false,109
r03-10-31,福島県,2,2,true,当,根本匠,,ねもとたくみ,70,,自由民主党,自由民主党,true,前,選挙区支部長,102638,true,100.000,false,109
r03-10-31,福島県,3,1,false,落,上杉けんたろう,上杉謙太郎,うえすぎ,46,,自由民主党,自由民主党,true,前,党選挙区支部長,76302,true,84.351,false,109
r03-10-31,福島県,3,2,true,当,げんば光一郎,玄葉光一郎,こういちろう,57,,立憲民主党,立憲民主党,true,前,政党役員,90457,true,100.000,false,109
r03-10-31,福島県,4,1,true,当,おぐま慎司,小熊慎司,しんじ,53,,立憲民主党,立憲民主党,true,前,政党役員,76683,true,100.000,false,109
r03-10-31,福島県,4,2,false,落,かんけ一郎,菅家一郎,いちろう,66,,自由民主党,自由民主党,true,前,選挙区支部長,73784,true,96.219,false,109
r03-10-31,福島県,5,1,false,落,くまがい智,熊谷智,とも,42,,日本共産党,日本共産党,true,新,政党役員,55619,false,,false,109
r03-10-31,福島県,5,2,true,当,吉野まさよし,吉野正芳,よしの,73,,自由民主党,自由民主党,true,前,選挙区支部長,93325,false,,false,109
r03-10-31,茨城県,1,1,true,当,福島のぶゆき,福島伸享,ふくしま,51,,（無所属）,無所属,false,元,会社役員,105072,false,,false,109
r03-10-31,茨城県,1,2,false,落,田所よしのり,田所嘉徳,たどころ,67,,自由民主党,自由民主党,true,前,選挙区支部長,96791,true,92.118,false,109
r03-10-31,茨城県,2,1,true,当,ぬかが福志郎,額賀福志郎,ふくしろう,77,,自由民主党,自由民主党,true,前,選挙区支部長,110831,false,,false,109
r03-10-31,茨城県,2,2,false,落,ふじた幸久,藤田幸久,ゆきひさ,71,,立憲民主党,立憲民主党,true,元,政党役員,61103,true,55.131,false,110
r03-10-31,茨城県,3,1,true,当,はなし康弘,葉梨康弘,やすひろ,62,,自由民主党,自由民主党,true,前,選挙区支部長,109448,true,100.000,false,110
r03-10-31,茨城県,3,2,false,落,かじおか博樹,梶岡博樹,ひろき,44,,立憲民主党,立憲民主党,true,新,会社役員,63674,true,58.177,false,110
r03-10-31,茨城県,3,3,false,落,岸野ともやす,岸野智康,きしの,27,,日本維新の会,日本維新の会,true,新,団体役員,31100,true,28.415,false,110
r03-10-31,茨城県,4,1,true,当,梶山ひろし,梶山弘志,かじやま,66,,自由民主党,自由民主党,true,前,自由民主党茨城県第四選挙区支部支部長,98254,true,100.000,false,110
r03-10-31,茨城県,4,2,false,落,むとうゆう子,武藤優子,こ,57,,日本維新の会,日本維新の会,true,新,会社役員,25162,true,25.609,false,110
r03-10-31,茨城県,4,3,false,落,大内くみ子,大内久美子,おおうちこ,72,,日本共産党,日本共産党,true,新,政党役員,16018,true,16.302,false,110
r03-10-31,茨城県,5,1,false,落,飯田みやこ,飯田美弥子,いいだ,61,,日本共産党,日本共産党,true,新,弁護士,8061,false,,false,110
r03-10-31,茨城県,5,2,false,落,石川あきまさ,石川昭政,いしかわ,49,,自由民主党,自由民主党,true,前,選挙区支部長,53878,true,87.787,false,110
r03-10-31,茨城県,5,3,true,当,浅野さとし,浅野哲,あさの,39,,国民民主党,国民民主党,true,前,政党役員,61373,true,100.000,false,110
r03-10-31,茨城県,5,4,false,落,田村ひろし,田村弘,たむら,49,,（無所属）,無所属,false,新,常陸放送設備株式会社代表取締役,3248,false,,false,110
r03-10-31,茨城県,6,1,false,落,青山やまと,青山大人,あおやま,42,,立憲民主党,立憲民主党,true,前,会社役員,113570,true,90.347,false,110
r03-10-31,茨城県,6,2,true,当,国光あやの,佐藤文乃,くにみつ,42,,自由民主党,自由民主党,true,前,選挙区支部長,125703,true,100.000,false,110
r03-10-31,茨城県,7,1,true,当,ながおか桂子,永岡桂子,けいこ,67,,自由民主党,自由民主党,true,前,選挙区支部長,74362,true,100.000,false,110
r03-10-31,茨城県,7,2,false,落,水梨のぶあき,水梨伸晃,みずなし,42,,日本維新の会,日本維新の会,true,新,国会議員私設秘書,14683,true,,true,110
r03-10-31,茨城県,7,3,false,落,なかむら喜四郎,中村喜四郎,きしろう,72,,立憲民主党,立憲民主党,true,前,会社役員,70843,true,95.267,false,110
r03-10-31,栃木県,1,1,false,落,青木ひろし,青木弘,あおき,60,,日本共産党,日本共産党,true,新,政党役員,9393,false,,false,110
r03-10-31,栃木県,1,2,false,落,柏倉ゆうじ,柏倉祐司,かしわくら,52,,日本維新の会,日本維新の会,true,元,医師,43935,true,42.709,false,110
r03-10-31,栃木県,1,3,true,当,船田はじめ,船田元,ふなだ,67,,自由民主党,自由民主党,true,前,選挙区支部長,102870,true,100.000,false,110
r03-10-31,栃木県,1,4,false,落,渡辺のりよし,渡邉典喜,わたなべ,38,,立憲民主党,立憲民主党,true,新,政党役員,66700,true,64.839,false,110
r03-10-31,栃木県,2,1,false,落,いがらし清,五十嵐清,きよし,51,,自由民主党,自由民主党,true,新,選挙区支部長,64253,true,87.308,false,110
r03-10-31,栃木県,2,2,true,当,福田あきお,福田昭夫,ふくだ,73,,立憲民主党,立憲民主党,true,前,政党役員,73593,true,100.000,false,110
r03-10-31,栃木県,3,1,false,落,いが央,伊賀央,ひろし,57,,立憲民主党,立憲民主党,true,新,政党役員,39826,true,48.333,false,110
r03-10-31,栃木県,3,2,true,当,やな和生,簗和生,かずお,42,,自由民主党,自由民主党,true,前,選挙区支部長,82398,true,100.000,false,110
r03-10-31,栃木県,4,1,true,当,さとう勉,佐藤勉,つとむ,69,,自由民主党,自由民主党,true,前,選挙区支部長,111863,true,100.000,false,111
r03-10-31,栃木県,4,2,false,落,藤岡たかお,藤岡隆雄,ふじおか,44,,立憲民主党,立憲民主党,true,新,政党役員,107043,true,95.691,false,111
r03-10-31,栃木県,5,1,false,落,岡村けい子,吉田恵子,おかむらこ,68,,日本共産党,日本共産党,true,新,政党役員,31713,false,,false,111
r03-10-31,栃木県,5,2,true,当,茂木としみつ,茂木敏充,もてぎ,66,,自由民主党,自由民主党,true,前,選挙区支部長,108380,true,100.000,false,111
r03-10-31,群馬県,1,1,true,当,中曽根やすたか,中曽根康隆,なかそね,39,,自由民主党,自由民主党,true,前,選挙区支部長,110244,true,100.000,false,111
r03-10-31,群馬県,1,2,false,落,斉藤あつこ,齋藤敦子,さいとう,53,,（無所属）,無所属,false,新,福祉施設臨時職員,24072,false,,false,111
r03-10-31,群馬県,1,3,false,落,宮崎タケシ,宮崎岳志,みやざき,51,,日本維新の会,日本維新の会,true,元,行政書士,42529,true,38.577,false,111
r03-10-31,群馬県,1,4,false,落,たなはしせつ子,店橋世津子,こ,60,,日本共産党,日本共産党,true,新,政党役員,18917,false,,false,111
r03-10-31,群馬県,2,1,false,落,堀越けいにん,堀越啓仁,ほりこし,41,,立憲民主党,立憲民主党,true,前,僧侶,50325,true,56.672,false,111
r03-10-31,群馬県,2,2,false,落,石関たかし,石関貴史,いしぜき,49,,（無所属）,無所属,false,元,公益財団法人理事,25216,false,,false,111
r03-10-31,群馬県,2,3,true,当,井野としろう,井野俊郎,いの,41,,自由民主党,自由民主党,true,前,選挙区支部長,88799,true,100.000,false,111
r03-10-31,群馬県,3,1,false,落,セッタケンジ,説田健二,,50,,ＮＨＫと裁判してる党弁護士法７２条違反で,ＮＨＫと裁判してる党弁護士法７２条違反で,true,新,自営業,3737,false,,false,111
r03-10-31,群馬県,3,2,true,当,ささがわ博義,笹川博義,ひろよし,55,,自由民主党,自由民主党,true,前,無職,86021,true,100.000,false,111
r03-10-31,群馬県,3,3,false,落,長谷川かいち,長谷川嘉一,はせがわ,68,,立憲民主党,立憲民主党,true,前,医療法人理事長,67689,true,78.688,false,111
r03-10-31,群馬県,4,1,false,落,かどくら邦良,角倉邦良,くによし,61,,立憲民主党,立憲民主党,true,新,政党役員,56682,true,53.798,false,111
r03-10-31,群馬県,4,2,true,当,福田達夫,,ふくだたつお,54,,自由民主党,自由民主党,true,前,選挙区支部長,105359,true,100.000,false,111
r03-10-31,群馬県,5,1,false,落,伊藤たつや,伊藤達也,いとう,38,,日本共産党,日本共産党,true,新,政党役員,38428,false,,false,111
r03-10-31,群馬県,5,2,true,当,おぶち優子,小渕優子,ゆうこ,47,,自由民主党,自由民主党,true,前,選挙区支部長,125702,true,100.000,false,111
r03-10-31,埼玉県,1,1,false,落,吉村豪介,,よしむらごうすけ,40,,日本維新の会,日本維新の会,true,新,参議院議員秘書,23670,true,,true,111
r03-10-31,埼玉県,1,2,false,落,中島徳二,,なかじまとくじ,62,,（無所属）,無所属,false,新,無職,1234,false,,false,111
r03-10-31,埼玉県,1,3,false,落,たけまさ公一,武正公一,こういち,60,,立憲民主党,立憲民主党,true,元,政党役員,96690,true,80.004,false,111
r03-10-31,埼玉県,1,4,false,落,佐藤まなみ,佐藤真実,さとう,37,,（無所属）,無所属,false,新,デザイナー,11540,false,,false,111
r03-10-31,埼玉県,1,5,true,当,村井ひでき,村井英樹,むらい,41,,自由民主党,自由民主党,true,前,選挙区支部長,120856,true,100.000,false,111
r03-10-31,埼玉県,2,1,true,当,しんどう義孝,新藤義孝,よしたか,63,,自由民主党,自由民主党,true,前,自由民主党埼玉県第２選挙区支部長,121543,true,100.000,false,112
r03-10-31,埼玉県,2,2,false,落,高橋英明,,たかはしひであき,58,,日本維新の会,日本維新の会,true,新,会社役員,57327,true,47.166,false,112
r03-10-31,埼玉県,2,3,false,落,おくだ智子,彦野智子,ともこ,52,,日本共産党,日本共産党,true,新,党埼玉南部地区副委員長,51420,false,,false,112
r03-10-31,埼玉県,3,1,true,当,きかわだひとし,黄川田仁志,,51,,自由民主党,自由民主党,true,前,選挙区支部長,125500,true,100.000,false,112
r03-10-31,埼玉県,3,2,false,落,山川ゆりこ,瀬戸百合子,やまかわ,52,,立憲民主党,立憲民主党,true,前,団体役員,100963,true,80.448,false,112
r03-10-31,埼玉県,3,3,false,落,河合ゆうすけ,河合悠祐,かわい,40,,ＮＨＫと裁判してる党弁護士法７２条違反で,ＮＨＫと裁判してる党弁護士法７２条違反で,true,新,会社役員,7534,false,,false,112
r03-10-31,埼玉県,4,1,false,落,えんどう宣彦,遠藤宣彦,のぶひこ,58,,（無所属）,無所属,false,元,団体役員,11733,false,,false,112
r03-10-31,埼玉県,4,2,false,落,工藤かおる,工藤薫,くどう,71,,日本共産党,日本共産党,true,新,党埼玉４区国政対策委員長,34897,false,,false,112
r03-10-31,埼玉県,4,3,true,当,ほさかやすし,穂坂泰,,47,,自由民主党,自由民主党,true,前,選挙区支部長,107135,true,100.000,false,112
r03-10-31,埼玉県,4,4,false,落,あさの克彦,淺野克彦,かつひこ,47,,国民民主党,国民民主党,true,新,政治団体職員,47863,true,44.675,false,112
r03-10-31,埼玉県,4,5,false,落,おがさわらひろき,小笠原洋輝,,37,,（無所属）,無所属,false,新,無職,3358,false,,false,112
r03-10-31,埼玉県,5,1,true,当,えだの幸男,枝野幸男,ゆきお,57,,立憲民主党,立憲民主党,true,前,政党役員,113615,true,100.000,false,112
r03-10-31,埼玉県,5,2,false,落,牧原ひでき,牧原秀樹,まきはら,50,,自由民主党,自由民主党,true,前,政党役員,107532,true,94.645,false,112
r03-10-31,埼玉県,6,1,true,当,大島あつし,大島敦,おおしま,64,,立憲民主党,立憲民主党,true,前,学校法人武蔵学園理事長,134281,true,100.000,false,112
r03-10-31,埼玉県,6,2,false,落,中根かずゆき,中根一幸,なかね,52,,自由民主党,自由民主党,true,前,自由民主党埼玉県第６選挙区支部長,105433,true,78.516,false,112
r03-10-31,埼玉県,7,1,false,落,こみやま泰子,小宮山泰子,やすこ,56,,立憲民主党,立憲民主党,true,前,政党役員,93419,true,94.402,false,112
r03-10-31,埼玉県,7,2,false,落,伊勢田みちこ,伊勢田享子,いせだ,44,,日本維新の会,日本維新の会,true,新,団体役員,31475,true,31.806,false,112
r03-10-31,埼玉県,7,3,true,当,中野ひでゆき,中野英幸,なかの,60,,自由民主党,自由民主党,true,新,会社社長,98958,true,100.000,false,112
r03-10-31,埼玉県,8,1,true,当,しばやま昌彦,柴山昌彦,まさひこ,55,,自由民主党,自由民主党,true,前,弁護士,104650,true,100.000,false,112
r03-10-31,埼玉県,8,2,false,落,おのづか勝俊,小野塚勝俊,まさとし,49,,（無所属）,無所属,false,元,大学院教員,98102,false,,false,112
r03-10-31,埼玉県,9,1,false,落,神田三春,,かんだみはる,67,,日本共産党,日本共産党,true,新,党埼玉９区くらし・ジェンダー平等委員会責任者,21464,false,,false,112
r03-10-31,埼玉県,9,2,true,当,大塚拓,,おおつかたく,48,,自由民主党,自由民主党,true,前,選挙区支部長,117002,true,100.000,false,112
r03-10-31,埼玉県,9,3,false,落,すぎむら慎治,杉村慎治,しんじ,45,,立憲民主党,立憲民主党,true,新,政党役員,80756,true,69.021,false,112
r03-10-31,埼玉県,10,1,false,落,坂本ゆうのすけ,坂本祐之輔,さかもと,66,,立憲民主党,立憲民主党,true,元,政党役員,90214,true,93.823,false,112
r03-10-31,埼玉県,10,2,true,当,山口すすむ,山口晋,やまぐち,38,,自由民主党,自由民主党,true,新,自由民主党埼玉県第１０区選挙区支部支部長,96153,true,100.000,false,113
r03-10-31,埼玉県,11,1,true,当,小泉りゅうじ,小泉龍司,こいずみ,69,,自由民主党,自由民主党,true,前,選挙区支部長,111810,true,100.000,false,113
r03-10-31,埼玉県,11,2,false,落,島田まこと,島田誠,しまだ,63,,立憲民主党,立憲民主党,true,新,団体役員,49094,true,43.908,false,113
r03-10-31,埼玉県,11,3,false,落,小山しんや,小山森也,こやま,30,,日本共産党,日本共産党,true,新,党埼玉北部青年・学生部長,19619,false,,false,113
r03-10-31,埼玉県,12,1,true,当,森田としかず,森田俊和,もりた,47,,立憲民主党,立憲民主党,true,前,会社役員,102627,true,100.000,false,113
r03-10-31,埼玉県,12,2,false,落,野中あつし,野中厚,のなか,44,,自由民主党,自由民主党,true,前,選挙区支部長,98493,true,95.971,false,113
r03-10-31,埼玉県,13,1,false,落,赤岸まさはる,赤岸雅治,あかぎし,60,,日本共産党,日本共産党,true,新,日本共産党埼玉東部北地区委員長,16622,false,,false,113
r03-10-31,埼玉県,13,2,true,当,つちや品子,土屋品子,しなこ,69,,自由民主党,自由民主党,true,前,料理研究家,101149,true,100.000,false,113
r03-10-31,埼玉県,13,3,false,落,三角そうた,三角創太,みすみ,33,,立憲民主党,立憲民主党,true,新,公認会計士,86923,true,85.935,false,113
r03-10-31,埼玉県,14,1,true,当,三ツ林ひろみ,三ツ林裕己,みつばやし,66,,自由民主党,自由民主党,true,前,医師,111262,true,100.000,false,113
r03-10-31,埼玉県,14,2,false,落,鈴木よしひろ,鈴木義弘,すずき,58,,国民民主党,国民民主党,true,元,会社役員,72553,true,65.209,false,113
