election_id,kind,prefecture,seats,party,new,incumbent,former,total,source_page
h29-10-22,winners,山形県,3,自由民主党,,3,,3,20
h29-10-22,winners,山形県,3,立憲民主党,,,,,20
h29-10-22,winners,山形県,3,希望の党,,,,,20
h29-10-22,winners,山形県,3,公明党,,,,,20
h29-10-22,winners,山形県,3,日本共産党,,,,,20
h29-10-22,winners,山形県,3,日本維新の会,,,,,20
h29-10-22,winners,山形県,3,社会民主党,,,,,20
h29-10-22,winners,福島県,5,自由民主党,,3,,3,20
h29-10-22,winners,福島県,5,立憲民主党,,,,,20
h29-10-22,winners,福島県,5,希望の党,,,,,20
h29-10-22,winners,福島県,5,公明党,,,,,20
h29-10-22,winners,福島県,5,日本共産党,,,,,20
h29-10-22,winners,福島県,5,日本維新の会,,,,,20
h29-10-22,winners,福島県,5,社会民主党,,,,,20
h29-10-22,winners,茨城県,7,自由民主党,1,5,,6,20
h29-10-22,winners,茨城県,7,立憲民主党,,,,,20
h29-10-22,winners,茨城県,7,希望の党,,,,,20
h29-10-22,winners,茨城県,7,公明党,,,,,20
h29-10-22,winners,茨城県,7,日本共産党,,,,,20
h29-10-22,winners,茨城県,7,日本維新の会,,,,,20
h29-10-22,winners,茨城県,7,社会民主党,,,,,20
h29-10-22,winners,栃木県,5,自由民主党,,4,,4,20
h29-10-22,winners,栃木県,5,立憲民主党,,,,,20
h29-10-22,winners,栃木県,5,希望の党,,,,,20
h29-10-22,winners,栃木県,5,公明党,,,,,20
h29-10-22,winners,栃木県,5,日本共産党,,,,,20
h29-10-22,winners,栃木県,5,日本維新の会,,,,,20
h29-10-22,winners,栃木県,5,社会民主党,,,,,20
h29-10-22,winners,群馬県,5,自由民主党,,5,,5,20
h29-10-22,winners,群馬県,5,立憲民主党,,,,,20
h29-10-22,winners,群馬県,5,希望の党,,,,,20
h29-10-22,winners,群馬県,5,公明党,,,,,20
h29-10-22,winners,群馬県,5,日本共産党,,,,,20
h29-10-22,winners,群馬県,5,日本維新の会,,,,,20
h29-10-22,winners,群馬県,5,社会民主党,,,,,20
h29-10-22,winners,埼玉県,15,自由民主党,1,11,,12,20
h29-10-22,winners,埼玉県,15,立憲民主党,,1,,1,20
h29-10-22,winners,埼玉県,15,希望の党,,1,,1,20
h29-10-22,winners,埼玉県,15,公明党,,,,,20
h29-10-22,winners,埼玉県,15,日本共産党,,,,,20
h29-10-22,winners,埼玉県,15,日本維新の会,,,,,20
h29-10-22,winners,埼玉県,15,社会民主党,,,,,20
h29-10-22,winners,千葉県,13,自由民主党,,12,,12,20
h29-10-22,winners,千葉県,13,立憲民主党,,,,,20
h29-10-22,winners,千葉県,13,希望の党,,,,,20
h29-10-22,winners,千葉県,13,公明党,,,,,20
h29-10-22,winners,千葉県,13,日本共産党,,,,,20
h29-10-22,winners,千葉県,13,日本維新の会,,,,,20
h29-10-22,winners,千葉県,13,社会民主党,,,,,20
h29-10-22,winners,東京都,25,自由民主党,,19,,19,20
h29-10-22,winners,東京都,25,立憲民主党,,3,1,4,20
h29-10-22,winners,東京都,25,希望の党,,1,,1,20
h29-10-22,winners,東京都,25,公明党,,1,,1,20
h29-10-22,winners,東京都,25,日本共産党,,,,,20
h29-10-22,winners,東京都,25,日本維新の会,,,,,20
h29-10-22,winners,東京都,25,社会民主党,,,,,20
h29-10-22,winners,神奈川県,18,自由民主党,,13,,13,20
h29-10-22,winners,神奈川県,18,立憲民主党,1,2,,3,20
h29-10-22,winners,神奈川県,18,希望の党,,1,,1,20
h29-10-22,winners,神奈川県,18,公明党,,,,,20
h29-10-22,winners,神奈川県,18,日本共産党,,,,,20
h29-10-22,winners,神奈川県,18,日本維新の会,,,,,20
h29-10-22,winners,神奈川県,18,社会民主党,,,,,20
h29-10-22,winners,新潟県,6,自由民主党,1,1,,2,20
h29-10-22,winners,新潟県,6,立憲民主党,,1,,1,20
h29-10-22,winners,新潟県,6,希望の党,,,,,20
h29-10-22,winners,新潟県,6,公明党,,,,,20
h29-10-22,winners,新潟県,6,日本共産党,,,,,20
h29-10-22,winners,新潟県,6,日本維新の会,,,,,20
h29-10-22,winners,新潟県,6,社会民主党,,,,,20
h29-10-22,winners,富山県,3,自由民主党,,3,,3,20
h29-10-22,winners,富山県,3,立憲民主党,,,,,20
h29-10-22,winners,富山県,3,希望の党,,,,,20
h29-10-22,winners,富山県,3,公明党,,,,,20
h29-10-22,winners,富山県,3,日本共産党,,,,,20
h29-10-22,winners,富山県,3,日本維新の会,,,,,20
h29-10-22,winners,富山県,3,社会民主党,,,,,20
h29-10-22,winners,石川県,3,自由民主党,1,2,,3,20
h29-10-22,winners,石川県,3,立憲民主党,,,,,20
h29-10-22,winners,石川県,3,希望の党,,,,,20
h29-10-22,winners,石川県,3,公明党,,,,,20
h29-10-22,winners,石川県,3,日本共産党,,,,,20
h29-10-22,winners,石川県,3,日本維新の会,,,,,20
h29-10-22,winners,石川県,3,社会民主党,,,,,20
h29-10-22,winners,福井県,2,自由民主党,,2,,2,20
h29-10-22,winners,福井県,2,立憲民主党,,,,,20
h29-10-22,winners,福井県,2,希望の党,,,,,20
h29-10-22,winners,福井県,2,公明党,,,,,20
h29-10-22,winners,福井県,2,日本共産党,,,,,20
h29-10-22,winners,福井県,2,日本維新の会,,,,,20
h29-10-22,winners,福井県,2,社会民主党,,,,,20
h29-10-22,winners,山梨県,2,自由民主党,,,,,20
h29-10-22,winners,山梨県,2,立憲民主党,,,,,20
h29-10-22,winners,山梨県,2,希望の党,,,,,20
h29-10-22,winners,山梨県,2,公明党,,,,,20
h29-10-22,winners,山梨県,2,日本共産党,,,,,20
h29-10-22,winners,山梨県,2,日本維新の会,,,,,20
h29-10-22,winners,山梨県,2,社会民主党,,,,,20
h29-10-22,winners,長野県,5,自由民主党,,2,,2,20
h29-10-22,winners,長野県,5,立憲民主党,,,,,20
h29-10-22,winners,長野県,5,希望の党,,1,1,2,20
h29-10-22,winners,長野県,5,公明党,,,,,20
h29-10-22,winners,長野県,5,日本共産党,,,,,20
h29-10-22,winners,長野県,5,日本維新の会,,,,,20
h29-10-22,winners,長野県,5,社会民主党,,,,,20
h29-10-22,winners,岐阜県,5,自由民主党,1,4,,5,20
h29-10-22,winners,岐阜県,5,立憲民主党,,,,,20
h29-10-22,winners,岐阜県,5,希望の党,,,,,20
h29-10-22,winners,岐阜県,5,公明党,,,,,20
h29-10-22,winners,岐阜県,5,日本共産党,,,,,20
h29-10-22,winners,岐阜県,5,日本維新の会,,,,,20
h29-10-22,winners,岐阜県,5,社会民主党,,,,,20
h29-10-22,winners,静岡県,8,自由民主党,,6,,6,20
h29-10-22,winners,静岡県,8,立憲民主党,,,,,20
h29-10-22,winners,静岡県,8,希望の党,,2,,2,20
h29-10-22,winners,静岡県,8,公明党,,,,,20
h29-10-22,winners,静岡県,8,日本共産党,,,,,20
h29-10-22,winners,静岡県,8,日本維新の会,,,,,20
h29-10-22,winners,静岡県,8,社会民主党,,,,,20
h29-10-22,winners,愛知県,15,自由民主党,,8,,8,20
h29-10-22,winners,愛知県,15,立憲民主党,,2,,2,20
h29-10-22,winners,愛知県,15,希望の党,,3,,3,20
h29-10-22,winners,愛知県,15,公明党,,,,,20
h29-10-22,winners,愛知県,15,日本共産党,,,,,20
h29-10-22,winners,愛知県,15,日本維新の会,,,,,20
h29-10-22,winners,愛知県,15,社会民主党,,,,,20
h29-10-22,winners,三重県,4,自由民主党,,2,,2,20
h29-10-22,winners,三重県,4,立憲民主党,,,,,20
h29-10-22,winners,三重県,4,希望の党,,,,,20
h29-10-22,winners,三重県,4,公明党,,,,,20
h29-10-22,winners,三重県,4,日本共産党,,,,,20
h29-10-22,winners,三重県,4,日本維新の会,,,,,20
h29-10-22,winners,三重県,4,社会民主党,,,,,20
h29-10-22,winners,滋賀県,4,自由民主党,1,3,,4,20
h29-10-22,winners,滋賀県,4,立憲民主党,,,,,20
h29-10-22,winners,滋賀県,4,希望の党,,,,,20
h29-10-22,winners,滋賀県,4,公明党,,,,,20
h29-10-22,winners,滋賀県,4,日本共産党,,,,,20
h29-10-22,winners,滋賀県,4,日本維新の会,,,,,20
h29-10-22,winners,滋賀県,4,社会民主党,,,,,20
h29-10-22,winners,京都府,6,自由民主党,1,3,,4,20
h29-10-22,winners,京都府,6,立憲民主党,,,,,20
h29-10-22,winners,京都府,6,希望の党,,1,,1,20
h29-10-22,winners,京都府,6,公明党,,,,,20
h29-10-22,winners,京都府,6,日本共産党,,,,,20
h29-10-22,winners,京都府,6,日本維新の会,,,,,20
h29-10-22,winners,京都府,6,社会民主党,,,,,20
h29-10-22,winners,大阪府,19,自由民主党,,10,,10,20
h29-10-22,winners,大阪府,19,立憲民主党,,1,,1,20
h29-10-22,winners,大阪府,19,希望の党,,,,,20
h29-10-22,winners,大阪府,19,公明党,,4,,4,20
h29-10-22,winners,大阪府,19,日本共産党,,,,,20
h29-10-22,winners,大阪府,19,日本維新の会,,3,,3,20
h29-10-22,winners,大阪府,19,社会民主党,,,,,20
h29-10-22,winners,兵庫県,12,自由民主党,,10,,10,20
h29-10-22,winners,兵庫県,12,立憲民主党,,,,,20
h29-10-22,winners,兵庫県,12,希望の党,,,,,20
h29-10-22,winners,兵庫県,12,公明党,,2,,2,20
h29-10-22,winners,兵庫県,12,日本共産党,,,,,20
h29-10-22,winners,兵庫県,12,日本維新の会,,,,,20
h29-10-22,winners,兵庫県,12,社会民主党,,,,,20
h29-10-22,winners,奈良県,3,自由民主党,,2,1,3,20
h29-10-22,winners,奈良県,3,立憲民主党,,,,,20
h29-10-22,winners,奈良県,3,希望の党,,,,,20
h29-10-22,winners,奈良県,3,公明党,,,,,20
h29-10-22,winners,奈良県,3,日本共産党,,,,,20
h29-10-22,winners,奈良県,3,日本維新の会,,,,,20
h29-10-22,winners,奈良県,3,社会民主党,,,,,20
h29-10-22,winners,和歌山県,3,自由民主党,,2,,2,20
h29-10-22,winners,和歌山県,3,立憲民主党,,,,,20
h29-10-22,winners,和歌山県,3,希望の党,,1,,1,20
h29-10-22,winners,和歌山県,3,公明党,,,,,20
h29-10-22,winners,和歌山県,3,日本共産党,,,,,20
h29-10-22,winners,和歌山県,3,日本維新の会,,,,,20
h29-10-22,winners,和歌山県,3,社会民主党,,,,,20
h29-10-22,winners,鳥取県,2,自由民主党,,2,,2,20
h29-10-22,winners,鳥取県,2,立憲民主党,,,,,20
h29-10-22,winners,鳥取県,2,希望の党,,,,,20
h29-10-22,winners,鳥取県,2,公明党,,,,,20
h29-10-22,winners,鳥取県,2,日本共産党,,,,,20
h29-10-22,winners,鳥取県,2,日本維新の会,,,,,20
h29-10-22,winners,鳥取県,2,社会民主党,,,,,20
h29-10-22,winners,島根県,2,自由民主党,,2,,2,20
h29-10-22,winners,島根県,2,立憲民主党,,,,,20
h29-10-22,winners,島根県,2,希望の党,,,,,20
h29-10-22,winners,島根県,2,公明党,,,,,20
h29-10-22,winners,島根県,2,日本共産党,,,,,20
h29-10-22,winners,島根県,2,日本維新の会,,,,,20
h29-10-22,winners,島根県,2,社会民主党,,,,,20
h29-10-22,winners,岡山県,5,自由民主党,,4,,4,20
h29-10-22,winners,岡山県,5,立憲民主党,,,,,20
h29-10-22,winners,岡山県,5,希望の党,,,,,20
h29-10-22,winners,岡山県,5,公明党,,,,,20
h29-10-22,winners,岡山県,5,日本共産党,,,,,20
h29-10-22,winners,岡山県,5,日本維新の会,,,,,20
h29-10-22,winners,岡山県,5,社会民主党,,,,,20
h29-10-22,winners,広島県,7,自由民主党,,6,,6,20
h29-10-22,winners,広島県,7,立憲民主党,,,,,20
h29-10-22,winners,広島県,7,希望の党,,,1,1,20
h29-10-22,winners,広島県,7,公明党,,,,,20
h29-10-22,winners,広島県,7,日本共産党,,,,,20
h29-10-22,winners,広島県,7,日本維新の会,,,,,20
h29-10-22,winners,広島県,7,社会民主党,,,,,20
h29-10-22,winners,山口県,4,自由民主党,1,3,,4,20
h29-10-22,winners,山口県,4,立憲民主党,,,,,20
h29-10-22,winners,山口県,4,希望の党,,,,,20
h29-10-22,winners,山口県,4,公明党,,,,,20
h29-10-22,winners,山口県,4,日本共産党,,,,,20
h29-10-22,winners,山口県,4,日本維新の会,,,,,20
h29-10-22,winners,山口県,4,社会民主党,,,,,20
h29-10-22,winners,徳島県,2,自由民主党,,2,,2,20
h29-10-22,winners,徳島県,2,立憲民主党,,,,,20
h29-10-22,winners,徳島県,2,希望の党,,,,,20
h29-10-22,winners,徳島県,2,公明党,,,,,20
h29-10-22,winners,徳島県,2,日本共産党,,,,,20
h29-10-22,winners,徳島県,2,日本維新の会,,,,,20
h29-10-22,winners,徳島県,2,社会民主党,,,,,20
h29-10-22,winners,香川県,3,自由民主党,,2,,2,20
h29-10-22,winners,香川県,3,立憲民主党,,,,,20
h29-10-22,winners,香川県,3,希望の党,,1,,1,20
h29-10-22,winners,香川県,3,公明党,,,,,20
h29-10-22,winners,香川県,3,日本共産党,,,,,20
h29-10-22,winners,香川県,3,日本維新の会,,,,,20
h29-10-22,winners,香川県,3,社会民主党,,,,,20
h29-10-22,winners,愛媛県,4,自由民主党,,3,,3,20
h29-10-22,winners,愛媛県,4,立憲民主党,,,,,20
h29-10-22,winners,愛媛県,4,希望の党,,,1,1,20
h29-10-22,winners,愛媛県,4,公明党,,,,,20
h29-10-22,winners,愛媛県,4,日本共産党,,,,,20
h29-10-22,winners,愛媛県,4,日本維新の会,,,,,20
h29-10-22,winners,愛媛県,4,社会民主党,,,,,20
h29-10-22,winners,高知県,2,自由民主党,,1,,1,20
h29-10-22,winners,高知県,2,立憲民主党,,,,,20
h29-10-22,winners,高知県,2,希望の党,,,,,20
h29-10-22,winners,高知県,2,公明党,,,,,20
h29-10-22,winners,高知県,2,日本共産党,,,,,20
h29-10-22,winners,高知県,2,日本維新の会,,,,,20
h29-10-22,winners,高知県,2,社会民主党,,,,,20
h29-10-22,winners,福岡県,11,自由民主党,,11,,11,20
h29-10-22,winners,福岡県,11,立憲民主党,,,,,20
h29-10-22,winners,福岡県,11,希望の党,,,,,20
h29-10-22,winners,福岡県,11,公明党,,,,,20
h29-10-22,winners,福岡県,11,日本共産党,,,,,20
h29-10-22,winners,福岡県,11,日本維新の会,,,,,20
h29-10-22,winners,福岡県,11,社会民主党,,,,,20
h29-10-22,winners,佐賀県,2,自由民主党,,,,,20
h29-10-22,winners,佐賀県,2,立憲民主党,,,,,20
h29-10-22,winners,佐賀県,2,希望の党,,1,,1,20
h29-10-22,winners,佐賀県,2,公明党,,,,,20
h29-10-22,winners,佐賀県,2,日本共産党,,,,,20
h29-10-22,winners,佐賀県,2,日本維新の会,,,,,20
h29-10-22,winners,佐賀県,2,社会民主党,,,,,20
h29-10-22,winners,長崎県,4,自由民主党,,3,,3,20
h29-10-22,winners,長崎県,4,立憲民主党,,,,,20
h29-10-22,winners,長崎県,4,希望の党,1,,,1,20
h29-10-22,winners,長崎県,4,公明党,,,,,20
h29-10-22,winners,長崎県,4,日本共産党,,,,,20
h29-10-22,winners,長崎県,4,日本維新の会,,,,,20
h29-10-22,winners,長崎県,4,社会民主党,,,,,20
h29-10-22,winners,熊本県,4,自由民主党,,4,,4,20
h29-10-22,winners,熊本県,4,立憲民主党,,,,,20
h29-10-22,winners,熊本県,4,希望の党,,,,,20
h29-10-22,winners,熊本県,4,公明党,,,,,20
h29-10-22,winners,熊本県,4,日本共産党,,,,,20
h29-10-22,winners,熊本県,4,日本維新の会,,,,,20
h29-10-22,winners,熊本県,4,社会民主党,,,,,20
h29-10-22,winners,大分県,3,自由民主党,,3,,3,20
h29-10-22,winners,大分県,3,立憲民主党,,,,,20
h29-10-22,winners,大分県,3,希望の党,,,,,20
h29-10-22,winners,大分県,3,公明党,,,,,20
h29-10-22,winners,大分県,3,日本共産党,,,,,20
h29-10-22,winners,大分県,3,日本維新の会,,,,,20
h29-10-22,winners,大分県,3,社会民主党,,,,,20
h29-10-22,winners,宮崎県,3,自由民主党,,3,,3,20
h29-10-22,winners,宮崎県,3,立憲民主党,,,,,20
h29-10-22,winners,宮崎県,3,希望の党,,,,,20
h29-10-22,winners,宮崎県,3,公明党,,,,,20
h29-10-22,winners,宮崎県,3,日本共産党,,,,,20
h29-10-22,winners,宮崎県,3,日本維新の会,,,,,20
h29-10-22,winners,宮崎県,3,社会民主党,,,,,20
h29-10-22,winners,鹿児島県,4,自由民主党,,3,,3,20
h29-10-22,winners,鹿児島県,4,立憲民主党,,,1,1,20
h29-10-22,winners,鹿児島県,4,希望の党,,,,,20
h29-10-22,winners,鹿児島県,4,公明党,,,,,20
h29-10-22,winners,鹿児島県,4,日本共産党,,,,,20
h29-10-22,winners,鹿児島県,4,日本維新の会,,,,,20
h29-10-22,winners,鹿児島県,4,社会民主党,,,,,20
h29-10-22,winners,沖縄県,4,自由民主党,,1,,1,20
h29-10-22,winners,沖縄県,4,立憲民主党,,,,,20
h29-10-22,winners,沖縄県,4,希望の党,,,,,20
h29-10-22,winners,沖縄県,4,公明党,,,,,20
h29-10-22,winners,沖縄県,4,日本共産党,,1,,1,20
h29-10-22,winners,沖縄県,4,日本維新の会,,,,,20
h29-10-22,winners,沖縄県,4,社会民主党,,1,,1,20
h29-10-22,winners,合計,289,自由民主党,9,205,1,215,20
h29-10-22,winners,合計,289,立憲民主党,3,12,2,17,20
h29-10-22,winners,合計,289,希望の党,1,14,3,18,20
h29-10-22,winners,合計,289,公明党,,8,,8,20
h29-10-22,winners,合計,289,日本共産党,,1,,1,20
h29-10-22,winners,合計,289,日本維新の会,,3,,3,20
h29-10-22,winners,合計,289,社会民主党,,1,,1,20
h29-10-22,winners,北海道,12,__TOTAL__,2,10,,12,21
h29-10-22,winners,青森県,3,__TOTAL__,1,2,,3,21
h29-10-22,winners,岩手県,3,__TOTAL__,,3,,3,21
h29-10-22,winners,宮城県,6,__TOTAL__,,6,,6,21
h29-10-22,winners,秋田県,3,__TOTAL__,,3,,3,21
h29-10-22,winners,山形県,3,__TOTAL__,,3,,3,21
h29-10-22,winners,福島県,5,__TOTAL__,,5,,5,21
h29-10-22,winners,茨城県,7,__TOTAL__,1,6,,7,21
h29-10-22,winners,栃木県,5,__TOTAL__,,5,,5,21
h29-10-22,winners,群馬県,5,__TOTAL__,,5,,5,21
h29-10-22,winners,埼玉県,15,__TOTAL__,1,14,,15,21
h29-10-22,winners,千葉県,13,__TOTAL__,,13,,13,21
h29-10-22,winners,東京都,25,__TOTAL__,,24,1,25,21
h29-10-22,winners,神奈川県,18,__TOTAL__,1,17,,18,21
h29-10-22,winners,新潟県,6,__TOTAL__,1,5,,6,21
h29-10-22,winners,富山県,3,__TOTAL__,,3,,3,21
h29-10-22,winners,石川県,3,__TOTAL__,1,2,,3,21
h29-10-22,winners,福井県,2,__TOTAL__,,2,,2,21
h29-10-22,winners,山梨県,2,__TOTAL__,,2,,2,21
h29-10-22,winners,長野県,5,__TOTAL__,,4,1,5,21
h29-10-22,winners,岐阜県,5,__TOTAL__,1,4,,5,21
h29-10-22,winners,静岡県,8,__TOTAL__,,8,,8,21
h29-10-22,winners,愛知県,15,__TOTAL__,,15,,15,21
h29-10-22,winners,三重県,4,__TOTAL__,,4,,4,21
h29-10-22,winners,滋賀県,4,__TOTAL__,1,3,,4,21
h29-10-22,winners,京都府,6,__TOTAL__,1,5,,6,21
h29-10-22,winners,大阪府,19,__TOTAL__,,19,,19,21
h29-10-22,winners,兵庫県,12,__TOTAL__,,12,,12,21
h29-10-22,winners,奈良県,3,__TOTAL__,,2,1,3,21
h29-10-22,winners,和歌山県,3,__TOTAL__,,3,,3,21
h29-10-22,winners,鳥取県,2,__TOTAL__,,2,,2,21
h29-10-22,winners,島根県,2,__TOTAL__,,2,,2,21
h29-10-22,winners,岡山県,5,__TOTAL__,,5,,5,21
h29-10-22,winners,広島県,7,__TOTAL__,,6,1,7,21
h29-10-22,winners,山口県,4,__TOTAL__,1,3,,4,21
h29-10-22,winners,徳島県,2,__TOTAL__,,2,,2,21
h29-10-22,winners,香川県,3,__TOTAL__,,3,,3,21
h29-10-22,winners,愛媛県,4,__TOTAL__,,3,1,4,21
h29-10-22,winners,高知県,2,__TOTAL__,1,1,,2,21
h29-10-22,winners,福岡県,11,__TOTAL__,,11,,11,21
h29-10-22,winners,佐賀県,2,__TOTAL__,,2,,2,21
h29-10-22,winners,長崎県,4,__TOTAL__,1,3,,4,21
h29-10-22,winners,熊本県,4,__TOTAL__,,4,,4,21
h29-10-22,winners,大分県,3,__TOTAL__,,3,,3,21
h29-10-22,winners,宮崎県,3,__TOTAL__,,3,,3,21
h29-10-22,winners,鹿児島県,4,__TOTAL__,,3,1,4,21
h29-10-22,winners,沖縄県,4,__TOTAL__,,4,,4,21
h29-10-22,winners,合計,289,__TOTAL__,14,269,6,289,21
