election_id,kind,prefecture,seats,party,new,incumbent,former,total,source_page
r06-10-27,winners,茨城県,7,立憲民主党,,1,,1,21
r06-10-27,winners,茨城県,7,日本維新の会,,,,,21
r06-10-27,winners,茨城県,7,公明党,,,,,21
r06-10-27,winners,茨城県,7,日本共産党,,,,,21
r06-10-27,winners,茨城県,7,国民民主党,,1,,1,21
r06-10-27,winners,茨城県,7,れいわ新選組,,,,,21
r06-10-27,winners,茨城県,7,社会民主党,,,,,21
r06-10-27,winners,栃木県,5,自由民主党,,3,,3,21
r06-10-27,winners,栃木県,5,立憲民主党,,2,,2,21
r06-10-27,winners,栃木県,5,日本維新の会,,,,,21
r06-10-27,winners,栃木県,5,公明党,,,,,21
r06-10-27,winners,栃木県,5,日本共産党,,,,,21
r06-10-27,winners,栃木県,5,国民民主党,,,,,21
r06-10-27,winners,栃木県,5,れいわ新選組,,,,,21
r06-10-27,winners,栃木県,5,社会民主党,,,,,21
r06-10-27,winners,群馬県,5,自由民主党,,5,,5,21
r06-10-27,winners,群馬県,5,立憲民主党,,,,,21
r06-10-27,winners,群馬県,5,日本維新の会,,,,,21
r06-10-27,winners,群馬県,5,公明党,,,,,21
r06-10-27,winners,群馬県,5,日本共産党,,,,,21
r06-10-27,winners,群馬県,5,国民民主党,,,,,21
r06-10-27,winners,群馬県,5,れいわ新選組,,,,,21
r06-10-27,winners,群馬県,5,社会民主党,,,,,21
r06-10-27,winners,埼玉県,16,自由民主党,,8,,8,21
r06-10-27,winners,埼玉県,16,立憲民主党,1,5,,6,21
r06-10-27,winners,埼玉県,16,日本維新の会,,,,,21
r06-10-27,winners,埼玉県,16,公明党,,,,,21
r06-10-27,winners,埼玉県,16,日本共産党,,,,,21
r06-10-27,winners,埼玉県,16,国民民主党,1,1,,2,21
r06-10-27,winners,埼玉県,16,れいわ新選組,,,,,21
r06-10-27,winners,埼玉県,16,社会民主党,,,,,21
r06-10-27,winners,千葉県,14,自由民主党,1,6,,7,21
r06-10-27,winners,千葉県,14,立憲民主党,3,4,,7,21
r06-10-27,winners,千葉県,14,日本維新の会,,,,,21
r06-10-27,winners,千葉県,14,公明党,,,,,21
r06-10-27,winners,千葉県,14,日本共産党,,,,,21
r06-10-27,winners,千葉県,14,国民民主党,,,,,21
r06-10-27,winners,千葉県,14,れいわ新選組,,,,,21
r06-10-27,winners,千葉県,14,社会民主党,,,,,21
r06-10-27,winners,東京都,30,自由民主党,2,9,,11,21
r06-10-27,winners,東京都,30,立憲民主党,2,10,3,15,21
r06-10-27,winners,東京都,30,日本維新の会,,,,,21
r06-10-27,winners,東京都,30,公明党,,1,,1,21
r06-10-27,winners,東京都,30,日本共産党,,,,,21
r06-10-27,winners,東京都,30,国民民主党,,,,,21
r06-10-27,winners,東京都,30,れいわ新選組,,,,,21
r06-10-27,winners,東京都,30,社会民主党,,,,,21
r06-10-27,winners,神奈川県,20,自由民主党,1,8,,9,21
r06-10-27,winners,神奈川県,20,立憲民主党,2,9,,11,21
r06-10-27,winners,神奈川県,20,日本維新の会,,,,,21
r06-10-27,winners,神奈川県,20,公明党,,,,,21
r06-10-27,winners,神奈川県,20,日本共産党,,,,,21
r06-10-27,winners,神奈川県,20,国民民主党,,,,,21
r06-10-27,winners,神奈川県,20,れいわ新選組,,,,,21
r06-10-27,winners,神奈川県,20,社会民主党,,,,,21
r06-10-27,winners,新潟県,5,自由民主党,,,,,21
r06-10-27,winners,新潟県,5,立憲民主党,,4,1,5,21
r06-10-27,winners,新潟県,5,日本維新の会,,,,,21
r06-10-27,winners,新潟県,5,公明党,,,,,21
r06-10-27,winners,新潟県,5,日本共産党,,,,,21
r06-10-27,winners,新潟県,5,国民民主党,,,,,21
r06-10-27,winners,新潟県,5,れいわ新選組,,,,,21
r06-10-27,winners,新潟県,5,社会民主党,,,,,21
r06-10-27,winners,富山県,3,自由民主党,,3,,3,21
r06-10-27,winners,富山県,3,立憲民主党,,,,,21
r06-10-27,winners,富山県,3,日本維新の会,,,,,21
r06-10-27,winners,富山県,3,公明党,,,,,21
r06-10-27,winners,富山県,3,日本共産党,,,,,21
r06-10-27,winners,富山県,3,国民民主党,,,,,21
r06-10-27,winners,富山県,3,れいわ新選組,,,,,21
r06-10-27,winners,富山県,3,社会民主党,,,,,21
r06-10-27,winners,石川県,3,自由民主党,,2,,2,21
r06-10-27,winners,石川県,3,立憲民主党,,1,,1,21
r06-10-27,winners,石川県,3,日本維新の会,,,,,21
r06-10-27,winners,石川県,3,公明党,,,,,21
r06-10-27,winners,石川県,3,日本共産党,,,,,21
r06-10-27,winners,石川県,3,国民民主党,,,,,21
r06-10-27,winners,石川県,3,れいわ新選組,,,,,21
r06-10-27,winners,石川県,3,社会民主党,,,,,21
r06-10-27,winners,福井県,2,自由民主党,,1,,1,21
r06-10-27,winners,福井県,2,立憲民主党,1,,,1,21
r06-10-27,winners,福井県,2,日本維新の会,,,,,21
r06-10-27,winners,福井県,2,公明党,,,,,21
r06-10-27,winners,福井県,2,日本共産党,,,,,21
r06-10-27,winners,福井県,2,国民民主党,,,,,21
r06-10-27,winners,福井県,2,れいわ新選組,,,,,21
r06-10-27,winners,福井県,2,社会民主党,,,,,21
r06-10-27,winners,山梨県,2,自由民主党,,1,,1,21
r06-10-27,winners,山梨県,2,立憲民主党,,1,,1,21
r06-10-27,winners,山梨県,2,日本維新の会,,,,,21
r06-10-27,winners,山梨県,2,公明党,,,,,21
r06-10-27,winners,山梨県,2,日本共産党,,,,,21
r06-10-27,winners,山梨県,2,国民民主党,,,,,21
r06-10-27,winners,山梨県,2,れいわ新選組,,,,,21
r06-10-27,winners,山梨県,2,社会民主党,,,,,21
r06-10-27,winners,長野県,5,自由民主党,,2,,2,21
r06-10-27,winners,長野県,5,立憲民主党,,3,,3,21
r06-10-27,winners,長野県,5,日本維新の会,,,,,21
r06-10-27,winners,長野県,5,公明党,,,,,21
r06-10-27,winners,長野県,5,日本共産党,,,,,21
r06-10-27,winners,長野県,5,国民民主党,,,,,21
r06-10-27,winners,長野県,5,れいわ新選組,,,,,21
r06-10-27,winners,長野県,5,社会民主党,,,,,21
r06-10-27,winners,岐阜県,5,自由民主党,,4,,4,21
r06-10-27,winners,岐阜県,5,立憲民主党,,,1,1,21
r06-10-27,winners,岐阜県,5,日本維新の会,,,,,21
r06-10-27,winners,岐阜県,5,公明党,,,,,21
r06-10-27,winners,岐阜県,5,日本共産党,,,,,21
r06-10-27,winners,岐阜県,5,国民民主党,,,,,21
r06-10-27,winners,岐阜県,5,れいわ新選組,,,,,21
r06-10-27,winners,岐阜県,5,社会民主党,,,,,21
r06-10-27,winners,静岡県,8,自由民主党,,4,,4,21
r06-10-27,winners,静岡県,8,立憲民主党,,3,,3,21
r06-10-27,winners,静岡県,8,日本維新の会,,,,,21
r06-10-27,winners,静岡県,8,公明党,,,,,21
r06-10-27,winners,静岡県,8,日本共産党,,,,,21
r06-10-27,winners,静岡県,8,国民民主党,,1,,1,21
r06-10-27,winners,静岡県,8,れいわ新選組,,,,,21
r06-10-27,winners,静岡県,8,社会民主党,,,,,21
r06-10-27,winners,愛知県,16,自由民主党,,3,,3,21
r06-10-27,winners,愛知県,16,立憲民主党,2,5,1,8,21
r06-10-27,winners,愛知県,16,日本維新の会,,,,,21
r06-10-27,winners,愛知県,16,公明党,,,,,21
r06-10-27,winners,愛知県,16,日本共産党,,,,,21
r06-10-27,winners,愛知県,16,国民民主党,3,1,,4,21
r06-10-27,winners,愛知県,16,れいわ新選組,,,,,21
r06-10-27,winners,愛知県,16,社会民主党,,,,,21
r06-10-27,winners,三重県,4,自由民主党,,2,,2,21
r06-10-27,winners,三重県,4,立憲民主党,1,1,,2,21
r06-10-27,winners,三重県,4,日本維新の会,,,,,21
r06-10-27,winners,三重県,4,公明党,,,,,21
r06-10-27,winners,三重県,4,日本共産党,,,,,21
r06-10-27,winners,三重県,4,国民民主党,,,,,21
r06-10-27,winners,三重県,4,れいわ新選組,,,,,21
r06-10-27,winners,三重県,4,社会民主党,,,,,21
r06-10-27,winners,滋賀県,3,自由民主党,,2,,2,21
r06-10-27,winners,滋賀県,3,立憲民主党,,,,,21
r06-10-27,winners,滋賀県,3,日本維新の会,,1,,1,21
r06-10-27,winners,滋賀県,3,公明党,,,,,21
r06-10-27,winners,滋賀県,3,日本共産党,,,,,21
r06-10-27,winners,滋賀県,3,国民民主党,,,,,21
r06-10-27,winners,滋賀県,3,れいわ新選組,,,,,21
r06-10-27,winners,滋賀県,3,社会民主党,,,,,21
r06-10-27,winners,京都府,6,自由民主党,,2,,2,21
r06-10-27,winners,京都府,6,立憲民主党,,2,,2,21
r06-10-27,winners,京都府,6,日本維新の会,,1,,1,21
r06-10-27,winners,京都府,6,公明党,,,,,21
r06-10-27,winners,京都府,6,日本共産党,,,,,21
r06-10-27,winners,京都府,6,国民民主党,,,,,21
r06-10-27,winners,京都府,6,れいわ新選組,,,,,21
r06-10-27,winners,京都府,6,社会民主党,,,,,21
r06-10-27,winners,大阪府,19,自由民主党,,,,,21
r06-10-27,winners,大阪府,19,立憲民主党,,,,,21
r06-10-27,winners,大阪府,19,日本維新の会,5,14,,19,21
r06-10-27,winners,大阪府,19,公明党,,,,,21
r06-10-27,winners,大阪府,19,日本共産党,,,,,21
r06-10-27,winners,大阪府,19,国民民主党,,,,,21
r06-10-27,winners,大阪府,19,れいわ新選組,,,,,21
r06-10-27,winners,大阪府,19,社会民主党,,,,,21
r06-10-27,winners,兵庫県,12,自由民主党,,7,,7,21
r06-10-27,winners,兵庫県,12,立憲民主党,,2,,2,21
r06-10-27,winners,兵庫県,12,日本維新の会,,,,,21
r06-10-27,winners,兵庫県,12,公明党,,2,,2,21
r06-10-27,winners,兵庫県,12,日本共産党,,,,,21
r06-10-27,winners,兵庫県,12,国民民主党,,,,,21
r06-10-27,winners,兵庫県,12,れいわ新選組,,,,,21
r06-10-27,winners,兵庫県,12,社会民主党,,,,,21
r06-10-27,winners,奈良県,3,自由民主党,,2,,2,21
r06-10-27,winners,奈良県,3,立憲民主党,,1,,1,21
r06-10-27,winners,奈良県,3,日本維新の会,,,,,21
r06-10-27,winners,奈良県,3,公明党,,,,,21
r06-10-27,winners,奈良県,3,日本共産党,,,,,21
r06-10-27,winners,奈良県,3,国民民主党,,,,,21
r06-10-27,winners,奈良県,3,れいわ新選組,,,,,21
r06-10-27,winners,奈良県,3,社会民主党,,,,,21
r06-10-27,winners,和歌山県,2,自由民主党,1,,,1,21
r06-10-27,winners,和歌山県,2,立憲民主党,,,,,21
r06-10-27,winners,和歌山県,2,日本維新の会,,,,,21
r06-10-27,winners,和歌山県,2,公明党,,,,,21
r06-10-27,winners,和歌山県,2,日本共産党,,,,,21
r06-10-27,winners,和歌山県,2,国民民主党,,,,,21
r06-10-27,winners,和歌山県,2,れいわ新選組,,,,,21
r06-10-27,winners,和歌山県,2,社会民主党,,,,,21
r06-10-27,winners,鳥取県,2,自由民主党,,2,,2,21
r06-10-27,winners,鳥取県,2,立憲民主党,,,,,21
r06-10-27,winners,鳥取県,2,日本維新の会,,,,,21
r06-10-27,winners,鳥取県,2,公明党,,,,,21
r06-10-27,winners,鳥取県,2,日本共産党,,,,,21
r06-10-27,winners,鳥取県,2,国民民主党,,,,,21
r06-10-27,winners,鳥取県,2,れいわ新選組,,,,,21
r06-10-27,winners,鳥取県,2,社会民主党,,,,,21
r06-10-27,winners,島根県,2,自由民主党,,1,,1,21
r06-10-27,winners,島根県,2,立憲民主党,,1,,1,21
r06-10-27,winners,島根県,2,日本維新の会,,,,,21
r06-10-27,winners,島根県,2,公明党,,,,,21
r06-10-27,winners,島根県,2,日本共産党,,,,,21
r06-10-27,winners,島根県,2,国民民主党,,,,,21
r06-10-27,winners,島根県,2,れいわ新選組,,,,,21
r06-10-27,winners,島根県,2,社会民主党,,,,,21
r06-10-27,winners,岡山県,4,自由民主党,,3,,3,21
r06-10-27,winners,岡山県,4,立憲民主党,,1,,1,21
r06-10-27,winners,岡山県,4,日本維新の会,,,,,21
r06-10-27,winners,岡山県,4,公明党,,,,,21
r06-10-27,winners,岡山県,4,日本共産党,,,,,21
r06-10-27,winners,岡山県,4,国民民主党,,,,,21
r06-10-27,winners,岡山県,4,れいわ新選組,,,,,21
r06-10-27,winners,岡山県,4,社会民主党,,,,,21
r06-10-27,winners,広島県,6,自由民主党,,3,,3,21
r06-10-27,winners,広島県,6,立憲民主党,,1,,1,21
r06-10-27,winners,広島県,6,日本維新の会,,1,,1,21
r06-10-27,winners,広島県,6,公明党,,1,,1,21
r06-10-27,winners,広島県,6,日本共産党,,,,,21
r06-10-27,winners,広島県,6,国民民主党,,,,,21
r06-10-27,winners,広島県,6,れいわ新選組,,,,,21
r06-10-27,winners,広島県,6,社会民主党,,,,,21
r06-10-27,winners,山口県,3,自由民主党,,3,,3,21
r06-10-27,winners,山口県,3,立憲民主党,,,,,21
r06-10-27,winners,山口県,3,日本維新の会,,,,,21
r06-10-27,winners,山口県,3,公明党,,,,,21
r06-10-27,winners,山口県,3,日本共産党,,,,,21
r06-10-27,winners,山口県,3,国民民主党,,,,,21
r06-10-27,winners,山口県,3,れいわ新選組,,,,,21
r06-10-27,winners,山口県,3,社会民主党,,,,,21
r06-10-27,winners,徳島県,2,自由民主党,,2,,2,21
r06-10-27,winners,徳島県,2,立憲民主党,,,,,21
r06-10-27,winners,徳島県,2,日本維新の会,,,,,21
r06-10-27,winners,徳島県,2,公明党,,,,,21
r06-10-27,winners,徳島県,2,日本共産党,,,,,21
r06-10-27,winners,徳島県,2,国民民主党,,,,,21
r06-10-27,winners,徳島県,2,れいわ新選組,,,,,21
r06-10-27,winners,徳島県,2,社会民主党,,,,,21
r06-10-27,winners,香川県,3,自由民主党,,1,,1,21
r06-10-27,winners,香川県,3,立憲民主党,,1,,1,21
r06-10-27,winners,香川県,3,日本維新の会,,,,,21
r06-10-27,winners,香川県,3,公明党,,,,,21
r06-10-27,winners,香川県,3,日本共産党,,,,,21
r06-10-27,winners,香川県,3,国民民主党,,1,,1,21
r06-10-27,winners,香川県,3,れいわ新選組,,,,,21
r06-10-27,winners,香川県,3,社会民主党,,,,,21
r06-10-27,winners,愛媛県,3,自由民主党,,2,,2,21
r06-10-27,winners,愛媛県,3,立憲民主党,,1,,1,21
r06-10-27,winners,愛媛県,3,日本維新の会,,,,,21
r06-10-27,winners,愛媛県,3,公明党,,,,,21
r06-10-27,winners,愛媛県,3,日本共産党,,,,,21
r06-10-27,winners,愛媛県,3,国民民主党,,,,,21
r06-10-27,winners,愛媛県,3,れいわ新選組,,,,,21
r06-10-27,winners,愛媛県,3,社会民主党,,,,,21
r06-10-27,winners,高知県,2,自由民主党,,2,,2,21
r06-10-27,winners,高知県,2,立憲民主党,,,,,21
r06-10-27,winners,高知県,2,日本維新の会,,,,,21
r06-10-27,winners,高知県,2,公明党,,,,,21
r06-10-27,winners,高知県,2,日本共産党,,,,,21
r06-10-27,winners,高知県,2,国民民主党,,,,,21
r06-10-27,winners,高知県,2,れいわ新選組,,,,,21
r06-10-27,winners,高知県,2,社会民主党,,,,,21
r06-10-27,winners,福岡県,11,自由民主党,1,6,,7,21
r06-10-27,winners,福岡県,11,立憲民主党,,2,,2,21
r06-10-27,winners,福岡県,11,日本維新の会,1,,,1,21
r06-10-27,winners,福岡県,11,公明党,,,,,21
r06-10-27,winners,福岡県,11,日本共産党,,,,,21
r06-10-27,winners,福岡県,11,国民民主党,,,,,21
r06-10-27,winners,福岡県,11,れいわ新選組,,,,,21
r06-10-27,winners,福岡県,11,社会民主党,,,,,21
r06-10-27,winners,佐賀県,2,自由民主党,,,,,21
r06-10-27,winners,佐賀県,2,立憲民主党,,2,,2,21
r06-10-27,winners,佐賀県,2,日本維新の会,,,,,21
r06-10-27,winners,佐賀県,2,公明党,,,,,21
r06-10-27,winners,佐賀県,2,日本共産党,,,,,21
r06-10-27,winners,佐賀県,2,国民民主党,,,,,21
r06-10-27,winners,佐賀県,2,れいわ新選組,,,,,21
r06-10-27,winners,佐賀県,2,社会民主党,,,,,21
r06-10-27,winners,長崎県,3,自由民主党,,2,,2,21
r06-10-27,winners,長崎県,3,立憲民主党,,,,,21
r06-10-27,winners,長崎県,3,日本維新の会,,,,,21
r06-10-27,winners,長崎県,3,公明党,,,,,21
r06-10-27,winners,長崎県,3,日本共産党,,,,,21
r06-10-27,winners,長崎県,3,国民民主党,,1,,1,21
r06-10-27,winners,長崎県,3,れいわ新選組,,,,,21
r06-10-27,winners,長崎県,3,社会民主党,,,,,21
r06-10-27,winners,熊本県,4,自由民主党,,4,,4,21
r06-10-27,winners,熊本県,4,立憲民主党,,,,,21
r06-10-27,winners,熊本県,4,日本維新の会,,,,,21
r06-10-27,winners,熊本県,4,公明党,,,,,21
r06-10-27,winners,熊本県,4,日本共産党,,,,,21
r06-10-27,winners,熊本県,4,国民民主党,,,,,21
r06-10-27,winners,熊本県,4,れいわ新選組,,,,,21
r06-10-27,winners,熊本県,4,社会民主党,,,,,21
r06-10-27,winners,大分県,3,自由民主党,,1,,1,21
r06-10-27,winners,大分県,3,立憲民主党,,,,,21
r06-10-27,winners,大分県,3,日本維新の会,,,,,21
r06-10-27,winners,大分県,3,公明党,,,,,21
r06-10-27,winners,大分県,3,日本共産党,,,,,21
r06-10-27,winners,大分県,3,国民民主党,,,,,21
r06-10-27,winners,大分県,3,れいわ新選組,,,,,21
r06-10-27,winners,大分県,3,社会民主党,,,,,21
r06-10-27,winners,宮崎県,3,自由民主党,,2,,2,21
r06-10-27,winners,宮崎県,3,立憲民主党,,1,,1,21
r06-10-27,winners,宮崎県,3,日本維新の会,,,,,21
r06-10-27,winners,宮崎県,3,公明党,,,,,21
r06-10-27,winners,宮崎県,3,日本共産党,,,,,21
r06-10-27,winners,宮崎県,3,国民民主党,,,,,21
r06-10-27,winners,宮崎県,3,れいわ新選組,,,,,21
r06-10-27,winners,宮崎県,3,社会民主党,,,,,21
r06-10-27,winners,鹿児島県,4,自由民主党,,1,,1,21
r06-10-27,winners,鹿児島県,4,立憲民主党,,2,,2,21
r06-10-27,winners,鹿児島県,4,日本維新の会,,,,,21
r06-10-27,winners,鹿児島県,4,公明党,,,,,21
r06-10-27,winners,鹿児島県,4,日本共産党,,,,,21
r06-10-27,winners,鹿児島県,4,国民民主党,,,,,21
r06-10-27,winners,鹿児島県,4,れいわ新選組,,,,,21
r06-10-27,winners,鹿児島県,4,社会民主党,,,,,21
r06-10-27,winners,沖縄県,4,自由民主党,,2,,2,21
r06-10-27,winners,沖縄県,4,立憲民主党,,,,,21
r06-10-27,winners,沖縄県,4,日本維新の会,,,,,21
r06-10-27,winners,沖縄県,4,公明党,,,,,21
r06-10-27,winners,沖縄県,4,日本共産党,,1,,1,21
r06-10-27,winners,沖縄県,4,国民民主党,,,,,21
r06-10-27,winners,沖縄県,4,れいわ新選組,,,,,21
r06-10-27,winners,沖縄県,4,社会民主党,,1,,1,21
r06-10-27,winners,合計,289,自由民主党,7,125,,132,21
r06-10-27,winners,合計,289,立憲民主党,14,83,7,104,21
r06-10-27,winners,合計,289,日本維新の会,6,17,,23,21
r06-10-27,winners,合計,289,公明党,,4,,4,21
r06-10-27,winners,合計,289,日本共産党,,1,,1,21
r06-10-27,winners,合計,289,国民民主党,4,6,1,11,21
r06-10-27,winners,合計,289,れいわ新選組,,,,,21
r06-10-27,winners,合計,289,社会民主党,,1,,1,21
r06-10-27,winners,北海道,12,参政党,,,,,22
r06-10-27,winners,北海道,12,みんなでつくる党,,,,,22
r06-10-27,winners,青森県,3,参政党,,,,,22
r06-10-27,winners,青森県,3,みんなでつくる党,,,,,22
r06-10-27,winners,岩手県,3,参政党,,,,,22
r06-10-27,winners,岩手県,3,みんなでつくる党,,,,,22
r06-10-27,winners,宮城県,5,参政党,,,,,22
r06-10-27,winners,宮城県,5,みんなでつくる党,,,,,22
r06-10-27,winners,秋田県,3,参政党,,,,,22
r06-10-27,winners,秋田県,3,みんなでつくる党,,,,,22
r06-10-27,winners,山形県,3,参政党,,,,,22
r06-10-27,winners,山形県,3,みんなでつくる党,,,,,22
r06-10-27,winners,福島県,4,参政党,,,,,22
r06-10-27,winners,福島県,4,みんなでつくる党,,,,,22
r06-10-27,winners,茨城県,7,参政党,,,,,22
r06-10-27,winners,茨城県,7,みんなでつくる党,,,,,22
r06-10-27,winners,栃木県,5,参政党,,,,,22
r06-10-27,winners,栃木県,5,みんなでつくる党,,,,,22
r06-10-27,winners,群馬県,5,参政党,,,,,22
r06-10-27,winners,群馬県,5,みんなでつくる党,,,,,22
r06-10-27,winners,埼玉県,16,参政党,,,,,22
r06-10-27,winners,埼玉県,16,みんなでつくる党,,,,,22
r06-10-27,winners,千葉県,14,参政党,,,,,22
r06-10-27,winners,千葉県,14,みんなでつくる党,,,,,22
r06-10-27,winners,東京都,30,参政党,,,,,22
r06-10-27,winners,東京都,30,みんなでつくる党,,,,,22
r06-10-27,winners,神奈川県,20,参政党,,,,,22
r06-10-27,winners,神奈川県,20,みんなでつくる党,,,,,22
r06-10-27,winners,新潟県,5,参政党,,,,,22
r06-10-27,winners,新潟県,5,みんなでつくる党,,,,,22
r06-10-27,winners,富山県,3,参政党,,,,,22
r06-10-27,winners,富山県,3,みんなでつくる党,,,,,22
r06-10-27,winners,石川県,3,参政党,,,,,22
r06-10-27,winners,石川県,3,みんなでつくる党,,,,,22
r06-10-27,winners,福井県,2,参政党,,,,,22
r06-10-27,winners,福井県,2,みんなでつくる党,,,,,22
r06-10-27,winners,山梨県,2,参政党,,,,,22
r06-10-27,winners,山梨県,2,みんなでつくる党,,,,,22
r06-10-27,winners,長野県,5,参政党,,,,,22
r06-10-27,winners,長野県,5,みんなでつくる党,,,,,22
r06-10-27,winners,岐阜県,5,参政党,,,,,22
r06-10-27,winners,岐阜県,5,みんなでつくる党,,,,,22
r06-10-27,winners,静岡県,8,参政党,,,,,22
r06-10-27,winners,静岡県,8,みんなでつくる党,,,,,22
r06-10-27,winners,愛知県,16,参政党,,,,,22
r06-10-27,winners,愛知県,16,みんなでつくる党,,,,,22
r06-10-27,winners,三重県,4,参政党,,,,,22
r06-10-27,winners,三重県,4,みんなでつくる党,,,,,22
r06-10-27,winners,滋賀県,3,参政党,,,,,22
r06-10-27,winners,滋賀県,3,みんなでつくる党,,,,,22
r06-10-27,winners,京都府,6,参政党,,,,,22
r06-10-27,winners,京都府,6,みんなでつくる党,,,,,22
r06-10-27,winners,大阪府,19,参政党,,,,,22
r06-10-27,winners,大阪府,19,みんなでつくる党,,,,,22
r06-10-27,winners,兵庫県,12,参政党,,,,,22
r06-10-27,winners,兵庫県,12,みんなでつくる党,,,,,22
r06-10-27,winners,奈良県,3,参政党,,,,,22
r06-10-27,winners,奈良県,3,みんなでつくる党,,,,,22
r06-10-27,winners,和歌山県,2,参政党,,,,,22
r06-10-27,winners,和歌山県,2,みんなでつくる党,,,,,22
r06-10-27,winners,鳥取県,2,参政党,,,,,22
r06-10-27,winners,鳥取県,2,みんなでつくる党,,,,,22
r06-10-27,winners,島根県,2,参政党,,,,,22
r06-10-27,winners,島根県,2,みんなでつくる党,,,,,22
r06-10-27,winners,岡山県,4,参政党,,,,,22
r06-10-27,winners,岡山県,4,みんなでつくる党,,,,,22
r06-10-27,winners,広島県,6,参政党,,,,,22
r06-10-27,winners,広島県,6,みんなでつくる党,,,,,22
r06-10-27,winners,山口県,3,参政党,,,,,22
r06-10-27,winners,山口県,3,みんなでつくる党,,,,,22
r06-10-27,winners,徳島県,2,参政党,,,,,22
r06-10-27,winners,徳島県,2,みんなでつくる党,,,,,22
r06-10-27,winners,香川県,3,参政党,,,,,22
r06-10-27,winners,香川県,3,みんなでつくる党,,,,,22
r06-10-27,winners,愛媛県,3,参政党,,,,,22
r06-10-27,winners,愛媛県,3,みんなでつくる党,,,,,22
r06-10-27,winners,高知県,2,参政党,,,,,22
r06-10-27,winners,高知県,2,みんなでつくる党,,,,,22
r06-10-27,winners,福岡県,11,参政党,,,,,22
r06-10-27,winners,福岡県,11,みんなでつくる党,,,,,22
r06-10-27,winners,佐賀県,2,参政党,,,,,22
r06-10-27,winners,佐賀県,2,みんなでつくる党,,,,,22
r06-10-27,winners,長崎県,3,参政党,,,,,22
r06-10-27,winners,長崎県,3,みんなでつくる党,,,,,22
r06-10-27,winners,熊本県,4,参政党,,,,,22
r06-10-27,winners,熊本県,4,みんなでつくる党,,,,,22
